OrderID,Date,Product,Category,Quantity,Price,Revenue,PaymentMethod,City,Rating,FeedbackText
1038,06-01-2024,Hoodie,Accessories,3,1337.67,4013.01,Credit Card,Hyderabad,2,Excellent customer support
1039,05-12-2023,Hoodie,Women Fashion,2,912.31,1824.62,COD,Hyderabad,3,Amazing quality and fast delivery!
1040,04-08-2023,Joggers,Accessories,2,1829.04,3658.08,COD,Mumbai,2,Excellent customer support
1041,07-09-2023,T-Shirt,Men Fashion,4,1245.28,4981.12,Wallet,Chennai,2,Not happy with the packaging
1042,14-06-2023,Joggers,Accessories,3,1625.89,4877.67,Wallet,Mumbai,5,Very satisfied with the product
1043,09-08-2024,Joggers,Men Fashion,2,1543.33,3086.66,Credit Card,Bengaluru,2,The material is too thin
1044,04-07-2023,Cargo Pants,Accessories,4,1019.36,4077.44,Wallet,Pune,2,Excellent customer support
1045,20-01-2023,Jackets,Men Fashion,2,1675.2,3350.4,Credit Card,Hyderabad,3,Loved it! Great fit and style
1046,13-09-2024,Sweatshirt,Women Fashion,3,1359.56,4078.68,Credit Card,Delhi,2,Totally worth the price
1047,25-02-2024,Joggers,Accessories,1,1019.71,1019.71,Credit Card,Chennai,4,Not happy with the packaging
1048,07-06-2024,Jackets,Men Fashion,1,584.62,584.62,Debit Card,Hyderabad,3,Not happy with the packaging
1049,02-09-2024,Hoodie,Men Fashion,3,1776.74,5330.22,COD,Hyderabad,1,Not happy with the packaging
1050,16-05-2023,Hoodie,Men Fashion,1,667.46,667.46,Credit Card,Chennai,3,"Average product, expected better"
1051,31-05-2024,Cargo Pants,Men Fashion,1,602.36,602.36,Wallet,Mumbai,2,Not happy with the packaging
1052,01-07-2023,Sweatshirt,Accessories,1,1390.35,1390.35,Wallet,Mumbai,4,Totally worth the price
1053,28-06-2024,Hoodie,Men Fashion,4,649.52,2598.08,COD,Pune,3,The material is too thin
1054,14-05-2023,T-Shirt,Accessories,3,693.31,2079.93,COD,Chennai,4,Delivery took longer than expected
1055,06-03-2024,Shirt,Men Fashion,2,1373.43,2746.86,Wallet,Hyderabad,1,The material is too thin
1056,23-08-2023,Sweatshirt,Women Fashion,1,1143.5,1143.5,Debit Card,Chennai,1,Loved it! Great fit and style
1057,12-08-2024,Hoodie,Women Fashion,2,765.72,1531.44,Credit Card,Bengaluru,5,Not happy with the packaging
1058,03-05-2024,Shorts,Men Fashion,3,1480.75,4442.25,Debit Card,Chennai,5,Not happy with the packaging
1059,10-07-2024,Cargo Pants,Women Fashion,3,1051.62,3154.86,Credit Card,Mumbai,3,The material is too thin
1060,08-01-2023,Hoodie,Accessories,1,1518.92,1518.92,UPI,Hyderabad,5,"Average product, expected better"
1061,30-07-2023,Shirt,Women Fashion,1,325.9,325.9,Debit Card,Mumbai,4,"Average product, expected better"
1062,08-06-2023,Cargo Pants,Accessories,4,517.27,2069.08,Wallet,Bengaluru,5,Loved it! Great fit and style
1063,25-09-2023,Cargo Pants,Accessories,3,1324.47,3973.41,Debit Card,Chennai,4,Very satisfied with the product
1064,10-10-2023,Cargo Pants,Men Fashion,2,1282.26,2564.52,COD,Chennai,5,Good fabric but size not perfect
1065,24-07-2024,Sweatshirt,Men Fashion,3,1612.46,4837.38,Debit Card,Chennai,5,Amazing quality and fast delivery!
1066,22-07-2024,Sweatshirt,Women Fashion,4,444.62,1778.48,Debit Card,Chennai,5,Not happy with the packaging
1067,19-12-2023,Cargo Pants,Accessories,1,1311.78,1311.78,Credit Card,Kolkata,2,Good fabric but size not perfect
1068,02-05-2023,Shorts,Women Fashion,1,848.73,848.73,Credit Card,Mumbai,2,The material is too thin
1069,08-08-2023,Cargo Pants,Women Fashion,3,883.05,2649.15,Wallet,Chennai,5,Amazing quality and fast delivery!
1070,23-02-2023,Joggers,Women Fashion,3,417.02,1251.06,UPI,Kolkata,4,The material is too thin
1071,04-04-2023,Joggers,Women Fashion,1,1713.17,1713.17,Wallet,Hyderabad,3,Very satisfied with the product
1072,01-04-2023,Hoodie,Women Fashion,4,1659.61,6638.44,Credit Card,Bengaluru,1,Good fabric but size not perfect
1073,23-03-2023,T-Shirt,Accessories,3,1387.29,4161.87,COD,Hyderabad,2,Very satisfied with the product
1074,20-09-2024,Jackets,Accessories,4,1795.13,7180.52,Wallet,Mumbai,5,Amazing quality and fast delivery!
1075,29-06-2023,Sweatshirt,Women Fashion,2,1455.22,2910.44,UPI,Delhi,1,Delivery took longer than expected
1076,14-06-2024,Jackets,Men Fashion,4,850.37,3401.48,UPI,Kolkata,2,Totally worth the price
1077,05-09-2024,Shorts,Accessories,3,622.55,1867.65,Credit Card,Pune,3,Not happy with the packaging
1078,06-02-2023,Shirt,Men Fashion,2,1989.04,3978.08,UPI,Delhi,4,Good fabric but size not perfect
1079,30-03-2023,Jackets,Women Fashion,2,916.01,1832.02,Debit Card,Pune,5,Not happy with the packaging
1080,09-02-2024,Cargo Pants,Accessories,3,1541.11,4623.33,Credit Card,Chennai,3,Excellent customer support
1081,16-01-2023,Hoodie,Men Fashion,2,866.07,1732.14,Wallet,Bengaluru,2,Not happy with the packaging
1082,26-07-2024,Shirt,Women Fashion,2,1254.9,2509.8,Debit Card,Delhi,5,The material is too thin
1083,12-09-2024,Shorts,Women Fashion,4,1933.83,7735.32,COD,Chennai,1,Delivery took longer than expected
1084,05-01-2023,Jackets,Men Fashion,1,1472.01,1472.01,COD,Chennai,4,Excellent customer support
1085,20-04-2023,Hoodie,Accessories,1,588.81,588.81,Debit Card,Bengaluru,2,Excellent customer support
1086,30-04-2023,Jackets,Accessories,2,463.35,926.7,Wallet,Bengaluru,4,Not happy with the packaging
1087,29-03-2024,Cargo Pants,Accessories,1,1696.07,1696.07,COD,Kolkata,5,Loved it! Great fit and style
1088,07-09-2023,Shirt,Women Fashion,4,889.87,3559.48,COD,Chennai,3,Loved it! Great fit and style
1089,29-01-2023,Sweatshirt,Men Fashion,4,1967.1,7868.4,Debit Card,Mumbai,4,The material is too thin
1090,27-01-2024,Shorts,Accessories,3,1875.2,5625.6,Credit Card,Kolkata,1,Loved it! Great fit and style
1091,20-11-2023,Cargo Pants,Women Fashion,1,502.71,502.71,Wallet,Chennai,2,Amazing quality and fast delivery!
1092,10-01-2023,Jackets,Men Fashion,3,558.11,1674.33,Debit Card,Mumbai,1,Totally worth the price
1093,13-02-2024,Shirt,Men Fashion,1,1552.21,1552.21,Wallet,Delhi,4,Delivery took longer than expected
1094,02-05-2024,Shirt,Women Fashion,4,1216.93,4867.72,Credit Card,Chennai,3,Delivery took longer than expected
1095,03-10-2023,Joggers,Accessories,1,1440.65,1440.65,Credit Card,Hyderabad,3,Loved it! Great fit and style
1096,24-07-2023,Shorts,Accessories,4,1359.1,5436.4,Credit Card,Kolkata,1,Totally worth the price
1097,29-09-2023,Shorts,Men Fashion,2,1638.43,3276.86,Credit Card,Kolkata,5,Good fabric but size not perfect
1098,13-09-2023,Shirt,Men Fashion,4,516.11,2064.44,UPI,Mumbai,5,"Average product, expected better"
1099,22-03-2023,Sweatshirt,Accessories,4,1160.63,4642.52,UPI,Kolkata,3,Totally worth the price
1100,08-07-2024,T-Shirt,Women Fashion,4,1503.87,6015.48,Debit Card,Chennai,1,Excellent customer support
1101,19-11-2023,Sweatshirt,Accessories,2,499,998,Debit Card,Hyderabad,1,The material is too thin
1102,07-07-2023,Jackets,Women Fashion,3,746.29,2238.87,Credit Card,Kolkata,1,Very satisfied with the product
1103,13-08-2024,Joggers,Men Fashion,2,946.55,1893.1,Wallet,Kolkata,4,Totally worth the price
1104,09-03-2024,Sweatshirt,Accessories,2,1891.83,3783.66,UPI,Chennai,5,Not happy with the packaging
1105,22-12-2023,Cargo Pants,Accessories,1,1165.53,1165.53,Credit Card,Hyderabad,5,Delivery took longer than expected
1106,04-05-2023,Sweatshirt,Women Fashion,3,973.87,2921.61,UPI,Mumbai,4,"Average product, expected better"
1107,04-08-2023,Cargo Pants,Accessories,3,1901.06,5703.18,UPI,Bengaluru,2,Totally worth the price
1108,06-01-2024,Jackets,Men Fashion,2,1175.66,2351.32,Wallet,Bengaluru,4,Very satisfied with the product
1109,31-08-2023,Jackets,Women Fashion,3,1635.67,4907.01,Wallet,Bengaluru,1,Delivery took longer than expected
1110,10-01-2024,Joggers,Women Fashion,3,1985.67,5957.01,COD,Delhi,4,Not happy with the packaging
1111,05-03-2024,Shirt,Women Fashion,1,963.77,963.77,COD,Bengaluru,1,Delivery took longer than expected
1112,06-04-2024,Joggers,Accessories,4,1881.01,7524.04,Credit Card,Chennai,3,Very satisfied with the product
1113,23-08-2023,Hoodie,Accessories,2,1216.55,2433.1,Debit Card,Kolkata,1,Excellent customer support
1114,30-08-2023,Cargo Pants,Women Fashion,1,946.06,946.06,Credit Card,Delhi,5,Good fabric but size not perfect
1115,03-06-2023,Sweatshirt,Men Fashion,4,1204.22,4816.88,Credit Card,Hyderabad,4,Excellent customer support
1116,26-05-2024,Joggers,Accessories,2,1669.07,3338.14,Wallet,Chennai,1,Amazing quality and fast delivery!
1117,20-11-2023,Sweatshirt,Women Fashion,4,659.37,2637.48,Debit Card,Chennai,2,The material is too thin
1118,04-08-2024,T-Shirt,Women Fashion,2,436.56,873.12,UPI,Pune,3,Loved it! Great fit and style
1119,17-06-2023,T-Shirt,Men Fashion,1,337.92,337.92,Debit Card,Hyderabad,2,Good fabric but size not perfect
1120,06-10-2024,Hoodie,Women Fashion,3,1480.42,4441.26,Debit Card,Bengaluru,2,Not happy with the packaging
1121,05-01-2024,Shirt,Accessories,2,1926.45,3852.9,Wallet,Kolkata,2,Amazing quality and fast delivery!
1122,21-09-2023,Shirt,Men Fashion,2,1388.65,2777.3,COD,Mumbai,3,The material is too thin
1123,26-12-2023,Shorts,Accessories,1,1276.78,1276.78,Wallet,Pune,3,Totally worth the price
1124,26-10-2024,Joggers,Women Fashion,1,1764.42,1764.42,Debit Card,Bengaluru,3,Not happy with the packaging
1125,06-06-2024,Sweatshirt,Accessories,4,1329.83,5319.32,COD,Mumbai,3,"Average product, expected better"
1126,26-01-2024,Jackets,Women Fashion,1,1329.63,1329.63,Credit Card,Kolkata,2,Delivery took longer than expected
1127,21-06-2023,Shirt,Women Fashion,2,1708.87,3417.74,Wallet,Chennai,5,Amazing quality and fast delivery!
1128,19-02-2024,Hoodie,Men Fashion,4,1153.36,4613.44,Credit Card,Bengaluru,5,Excellent customer support
1129,22-08-2023,Shirt,Women Fashion,1,1701.84,1701.84,Debit Card,Pune,3,Totally worth the price
1130,01-10-2023,Cargo Pants,Women Fashion,1,923.81,923.81,COD,Kolkata,4,The material is too thin
1131,07-01-2024,Sweatshirt,Women Fashion,4,1112,4448,Credit Card,Delhi,1,Loved it! Great fit and style
1132,24-01-2023,Joggers,Accessories,4,528.78,2115.12,Credit Card,Pune,4,Excellent customer support
1133,15-09-2023,Hoodie,Men Fashion,4,434.94,1739.76,Credit Card,Hyderabad,4,Delivery took longer than expected
1134,16-04-2023,Hoodie,Men Fashion,4,1940.9,7763.6,COD,Chennai,4,Not happy with the packaging
1135,25-02-2023,T-Shirt,Women Fashion,4,1309.29,5237.16,Wallet,Kolkata,5,Not happy with the packaging
1136,27-03-2023,Hoodie,Women Fashion,3,1159.44,3478.32,Wallet,Delhi,1,Not happy with the packaging
1137,28-03-2023,Cargo Pants,Women Fashion,2,771.18,1542.36,Credit Card,Delhi,4,Good fabric but size not perfect
1138,18-10-2023,Sweatshirt,Accessories,3,1388.4,4165.2,Credit Card,Delhi,3,Very satisfied with the product
1139,23-06-2024,Joggers,Men Fashion,1,329.07,329.07,UPI,Pune,5,Very satisfied with the product
1140,01-01-2024,Shirt,Women Fashion,2,1404.34,2808.68,COD,Kolkata,3,Very satisfied with the product
1141,07-07-2024,Jackets,Accessories,3,955.98,2867.94,COD,Delhi,3,The material is too thin
1142,06-07-2024,Joggers,Accessories,1,1626.29,1626.29,Wallet,Hyderabad,4,Very satisfied with the product
1143,08-10-2024,Cargo Pants,Accessories,2,658.98,1317.96,Wallet,Bengaluru,3,Loved it! Great fit and style
1144,22-12-2023,Sweatshirt,Accessories,2,1990.27,3980.54,Credit Card,Kolkata,1,"Average product, expected better"
1145,02-04-2023,Sweatshirt,Women Fashion,1,1352.15,1352.15,Debit Card,Hyderabad,3,Amazing quality and fast delivery!
1146,24-09-2023,Joggers,Women Fashion,3,1971.25,5913.75,UPI,Mumbai,4,Very satisfied with the product
1147,19-06-2024,Joggers,Women Fashion,3,589.13,1767.39,Debit Card,Hyderabad,3,Not happy with the packaging
1148,01-07-2024,T-Shirt,Accessories,1,505.35,505.35,COD,Kolkata,5,"Average product, expected better"
1149,03-05-2024,Jackets,Men Fashion,2,750.16,1500.32,COD,Kolkata,5,Very satisfied with the product
1150,27-10-2023,Shorts,Men Fashion,3,1475.67,4427.01,Wallet,Bengaluru,5,Excellent customer support
1151,13-07-2023,Cargo Pants,Accessories,4,1349.69,5398.76,COD,Hyderabad,2,Loved it! Great fit and style
1152,13-09-2023,Joggers,Accessories,4,1993.38,7973.52,COD,Kolkata,5,Good fabric but size not perfect
1153,23-01-2024,Shorts,Women Fashion,1,694.5,694.5,UPI,Hyderabad,5,Not happy with the packaging
1154,02-10-2024,Shorts,Accessories,4,819.63,3278.52,Wallet,Kolkata,2,The material is too thin
1155,06-10-2023,Jackets,Accessories,4,1413.73,5654.92,Wallet,Kolkata,5,Good fabric but size not perfect
1156,03-10-2023,Cargo Pants,Men Fashion,2,1023.34,2046.68,UPI,Delhi,4,The material is too thin
1157,20-05-2023,Jackets,Men Fashion,3,1645.56,4936.68,COD,Chennai,5,Very satisfied with the product
1158,08-04-2024,Jackets,Accessories,3,1063.63,3190.89,Wallet,Hyderabad,5,The material is too thin
1159,12-07-2023,Shirt,Men Fashion,1,901.2,901.2,Credit Card,Mumbai,2,Very satisfied with the product
1160,01-07-2024,T-Shirt,Men Fashion,3,1003.02,3009.06,UPI,Bengaluru,4,Not happy with the packaging
1161,03-10-2023,Joggers,Accessories,2,599.71,1199.42,COD,Pune,3,Not happy with the packaging
1162,09-01-2023,Shorts,Men Fashion,1,1606.82,1606.82,Credit Card,Mumbai,1,Amazing quality and fast delivery!
1163,20-05-2024,Shorts,Women Fashion,2,721.59,1443.18,COD,Bengaluru,4,Totally worth the price
1164,25-05-2024,Shirt,Women Fashion,2,1117.29,2234.58,UPI,Bengaluru,3,Excellent customer support
1165,24-03-2023,Joggers,Men Fashion,2,1642.57,3285.14,Debit Card,Kolkata,4,Very satisfied with the product
1166,06-02-2024,Hoodie,Accessories,1,1591.49,1591.49,COD,Delhi,3,Delivery took longer than expected
1167,16-07-2023,Jackets,Women Fashion,2,621.48,1242.96,UPI,Mumbai,3,Loved it! Great fit and style
1168,12-09-2023,Cargo Pants,Women Fashion,1,664.84,664.84,Credit Card,Pune,4,Delivery took longer than expected
1169,04-02-2023,Shorts,Women Fashion,1,1717.32,1717.32,UPI,Chennai,2,Totally worth the price
1170,02-08-2023,Sweatshirt,Women Fashion,1,1957.99,1957.99,Debit Card,Bengaluru,4,Very satisfied with the product
1171,12-06-2023,T-Shirt,Accessories,2,408.85,817.7,Wallet,Chennai,4,Loved it! Great fit and style
1172,06-05-2023,Jackets,Women Fashion,4,1128.35,4513.4,Debit Card,Delhi,3,Not happy with the packaging
1173,05-01-2024,T-Shirt,Accessories,3,750.95,2252.85,Credit Card,Mumbai,1,Amazing quality and fast delivery!
1174,30-08-2023,Cargo Pants,Women Fashion,3,1071.44,3214.32,UPI,Delhi,3,Very satisfied with the product
1175,10-10-2023,Hoodie,Women Fashion,4,751.23,3004.92,Credit Card,Mumbai,5,Loved it! Great fit and style
1176,13-02-2023,Sweatshirt,Accessories,1,1129.01,1129.01,Wallet,Delhi,4,Loved it! Great fit and style
1177,16-01-2024,Hoodie,Men Fashion,4,1768.92,7075.68,Credit Card,Hyderabad,4,"Average product, expected better"
1178,04-04-2023,Shirt,Accessories,4,1552.51,6210.04,UPI,Mumbai,2,The material is too thin
1179,31-12-2023,Joggers,Accessories,4,1677.17,6708.68,Wallet,Kolkata,3,Amazing quality and fast delivery!
1180,20-04-2023,Joggers,Women Fashion,1,969.61,969.61,Credit Card,Bengaluru,2,Good fabric but size not perfect
1181,25-07-2024,Shirt,Women Fashion,2,966.07,1932.14,Credit Card,Mumbai,4,Delivery took longer than expected
1182,22-01-2024,Shirt,Accessories,2,1815.54,3631.08,Credit Card,Bengaluru,3,"Average product, expected better"
1183,10-02-2023,Sweatshirt,Accessories,1,472.65,472.65,COD,Chennai,3,Amazing quality and fast delivery!
1184,29-10-2023,Sweatshirt,Men Fashion,4,835.19,3340.76,Wallet,Delhi,5,Not happy with the packaging
1185,10-07-2024,Shirt,Women Fashion,1,1674.1,1674.1,COD,Bengaluru,5,Totally worth the price
1186,05-09-2024,Joggers,Men Fashion,4,731.94,2927.76,Wallet,Delhi,1,The material is too thin
1187,05-04-2024,Jackets,Women Fashion,2,1880.54,3761.08,Wallet,Bengaluru,5,Delivery took longer than expected
1188,09-04-2024,T-Shirt,Accessories,4,1832,7328,Wallet,Hyderabad,3,The material is too thin
1189,09-07-2023,T-Shirt,Accessories,1,1701.72,1701.72,Debit Card,Kolkata,5,Excellent customer support
1190,27-09-2024,Shorts,Women Fashion,3,1419.9,4259.7,UPI,Pune,1,Very satisfied with the product
1191,05-07-2024,Cargo Pants,Men Fashion,3,1064.21,3192.63,Wallet,Pune,4,Delivery took longer than expected
1192,24-05-2024,Joggers,Accessories,1,1342.69,1342.69,Debit Card,Bengaluru,5,"Average product, expected better"
1193,24-02-2024,Shirt,Men Fashion,4,1065.05,4260.2,UPI,Chennai,3,Loved it! Great fit and style
1194,10-03-2023,T-Shirt,Men Fashion,1,554.29,554.29,Credit Card,Kolkata,4,"Average product, expected better"
1195,02-02-2023,Shorts,Men Fashion,4,1979.07,7916.28,COD,Delhi,3,Delivery took longer than expected
1196,12-04-2023,T-Shirt,Accessories,3,1455.39,4366.17,COD,Pune,4,Loved it! Great fit and style
1197,16-05-2024,Jackets,Men Fashion,1,363.64,363.64,Debit Card,Delhi,3,Good fabric but size not perfect
1198,12-09-2024,Hoodie,Men Fashion,3,1516.75,4550.25,Credit Card,Pune,5,Excellent customer support
1199,18-05-2024,Hoodie,Women Fashion,1,1662.62,1662.62,UPI,Bengaluru,5,Loved it! Great fit and style
1200,25-07-2024,Cargo Pants,Women Fashion,3,319.58,958.74,UPI,Kolkata,1,Delivery took longer than expected
1201,23-09-2024,Jackets,Accessories,1,1163.58,1163.58,UPI,Pune,4,Loved it! Great fit and style
1202,14-03-2023,Jackets,Men Fashion,4,899.53,3598.12,Credit Card,Chennai,1,Not happy with the packaging
1203,10-04-2023,Hoodie,Accessories,2,1984.7,3969.4,Credit Card,Chennai,2,Good fabric but size not perfect
1204,30-01-2024,Shorts,Men Fashion,4,1615.91,6463.64,Wallet,Pune,5,Totally worth the price
1205,12-09-2023,Joggers,Accessories,3,1631.53,4894.59,Wallet,Hyderabad,4,Excellent customer support
1206,19-04-2023,Shirt,Accessories,3,594.99,1784.97,COD,Pune,1,Not happy with the packaging
1207,13-03-2024,Hoodie,Men Fashion,1,1233.35,1233.35,Credit Card,Chennai,1,Loved it! Great fit and style
1208,16-02-2024,Shirt,Accessories,2,1598.43,3196.86,Credit Card,Chennai,2,The material is too thin
1209,06-09-2024,Sweatshirt,Women Fashion,4,1020.3,4081.2,Debit Card,Chennai,1,Delivery took longer than expected
1210,29-11-2023,Shirt,Women Fashion,3,438.69,1316.07,COD,Kolkata,3,Delivery took longer than expected
1211,28-11-2023,Shorts,Accessories,4,1827.13,7308.52,Wallet,Delhi,5,Amazing quality and fast delivery!
1212,20-01-2024,Jackets,Women Fashion,4,1606.68,6426.72,COD,Hyderabad,1,The material is too thin
1213,11-02-2024,T-Shirt,Accessories,1,1958.18,1958.18,UPI,Bengaluru,1,Totally worth the price
1214,02-09-2024,T-Shirt,Accessories,3,648.67,1946.01,Credit Card,Bengaluru,2,Not happy with the packaging
1215,07-01-2023,Jackets,Men Fashion,1,733.2,733.2,Credit Card,Kolkata,3,Loved it! Great fit and style
1216,19-11-2023,T-Shirt,Accessories,4,1615.88,6463.52,Debit Card,Chennai,1,Good fabric but size not perfect
1217,07-06-2024,Joggers,Men Fashion,1,1930.71,1930.71,UPI,Hyderabad,5,"Average product, expected better"
1218,31-12-2023,Joggers,Men Fashion,3,370.32,1110.96,Debit Card,Bengaluru,5,Loved it! Great fit and style
1219,19-08-2024,Shorts,Men Fashion,2,846.77,1693.54,Debit Card,Kolkata,1,Excellent customer support
1220,04-11-2023,Hoodie,Accessories,4,796.8,3187.2,COD,Chennai,3,Very satisfied with the product
1221,11-08-2023,Hoodie,Accessories,4,492.73,1970.92,Debit Card,Kolkata,5,Loved it! Great fit and style
1222,09-05-2024,Joggers,Women Fashion,1,1289.12,1289.12,Wallet,Kolkata,5,Totally worth the price
1223,08-04-2023,Jackets,Men Fashion,3,1184.31,3552.93,Wallet,Hyderabad,3,The material is too thin
1224,22-03-2023,T-Shirt,Women Fashion,4,1415.01,5660.04,Debit Card,Kolkata,3,Very satisfied with the product
1225,20-03-2024,Cargo Pants,Men Fashion,3,373.35,1120.05,Credit Card,Pune,1,Totally worth the price
